date,Contenue
2020-01-27,"Marchés : la peur du coronavirus fait plonger les actifs risqués PARIS, 27 janvier (Reuters) - Les craintes liées au coronavirus pèsent lourdement sur les marchés d'actions lundi avec des reculs particulièrement marqués pour les secteurs fortement exposés à la Chine comme le luxe, les transports et les ressources de base. Rassurés dans un premier temps par la décision de l'Organisation mondiale de la santé (OMS) de ne pas déclarer pour l'instant d'urgence sanitaire internationale, les investisseurs s'inquiètent désormais clairement et s'interrogent sur la capacité de la Chine à contenir le virus, qui a fait 81 morts dans le pays selon un dernier bilan. La visite, lundi, du Premier ministre chinois Li Keqiang à Wuhan, ville du centre du pays où est apparue l'épidémie, illustre l'importance du risque sanitaire, commente Vincent Boy, analyste marchés chez IG France.""Les marchés devraient continuer d'en souffrir cette semaine alors que la semaine de congés en Chine, suite au Nouvel An, débute et sera même prolongée jusqu'au dimanche 2 février au lieu de jeudi"", écrit-il. Cette semaine de congés devrait conduire à des millions de  déplacements à travers le pays mais également vers et en provenance de la Chine, explique-t-il.""Malgré une invitation du gouvernement à limiter ses déplacements du fait du risque sanitaire important, cela devrait quand même permettre au virus de se propager davantage et notamment en dehors de la Chine lorsque de nombreux Chinois rentrés au pays pour célébrer l'Année du Rat qui démarre rentreront dans leurs pays adoptifs respectifs"", poursuitl'analyste d'IG. Les marchés en Chine resteront fermés et les matières premières pourraient en souffrir encore cette semaine, d'abord du fait du ralentissement de l'activité pendant la semaine de congés mais également du risque sanitaire lié au coronavirus, ajoute-t-il. ""Les compagnies aériennes, le luxe, le secteur automobile (très présent dans la région de Wuhan) et toutes les sociétés dépendantes du marché chinois en général devraient être les premières touchées cette semaine"", écrit-il. Le luxe en première ligne Comme pour illustrer ses propos  LVMH perd 3,62%, Hermès  3,49%, Kering 3,92% et Air France 4,58% dans les premiers échanges en Europe. La plus forte baisse du CAC 40, qui perd près de 2%, est pour Accor (-4,11%). ArcelorMittal (-3,84%) recule fortement pour les mêmes raisons, ainsi que le groupe minier Anglo American, qui abandonne 5,63% à la Bourse de Londres. Tous les indices sectoriels européens sont nettement dans le rouge, avec des baisses particulièrement marquées pour les ressources de base   (-3,99%) ainsi que pour les transports et les loisirs (-2,66%). Avant l'émergence du coronavirus, les marchés d'actions évoluaient à des niveaux élevés, voire à des records pour certains indices, rappelle l'analyste Michael Hewson (CMC Markets). ""Certains traders s'interrogeaient sur les valorisations tendues des actions et la peur entourant la crise sanitaire leur sert maintenant d'excuse pour enlever de l'argent de la table"", fait-il valoir. La situation sur le plan macroéconomique est pourtant plutôt favorable, notamment en Europe, où les indicateurs récents confortent le scénario d'une accélération de l'activité, écrivent pour leur part les analystes de Saxo Banque. ""Toutefois, à un certain stade, il y a fort à parier que les investisseurs s'interrogent sur l'impact économique réel de la crise sanitaire en Chine et sur les effets collatéraux qu'elle aura pour l'économie mondiale qui est en phase de rebond en ce début de premier trimestre"", ajoutent-ils cependant. Les valeurs refuges très recherchées L'aversion pour le risque liée au coronavirus s'accompagne d'un repli vers les actifs jugés plus sûrs. A la Bourse de Tokyo, qui a perdu lundi plus de 2%, les valeurs exportatrices ont souffert de l'appréciation du yen, valeur refuge par excellence. La devise japonaise a pris jusqu'à 0,5% face au dollar pour toucher un pic de deux semaines et demi avant de s'apaiser . La ruée vers les actifs moins risqués profite également aux emprunts d'Etat, à commencer par les Treasuries à 10 ans, dont le rendement perd près de six points de base à 1,62% dans les échanges en Asie  US10YT=RR . Dans les transactions en Europe, le rendement du Bund allemand à 10 ans  cède trois points de base à -0,36%. Comme plusieurs obligations souveraines de la zone euro, le rendement de l'OAT française à 10 ans a touché un creux de trois mois, à -0,1%. (Patrick Vignal, édité par Bertrand Boucey)"
2020-01-22,"Louis Vuitton signe un partenariat avec la NBA PARIS, 22 janvier (Reuters) - Louis Vuitton, filiale de LVMH LVMH.PA , a annoncé mercredi avoir signé un partenariat de plusieurs années avec la ligue de basket professionnel aux Etats-Unis (NBA). Ce partenariat est rendu public à deux jours de la rencontre Charlotte Hornets-Milwaukee Bucks à l'AccorHotels Arena de Paris, le premier match de la saison régulière de NBA organisé en France. ""Louis Vuitton annonce aujourd’hui un partenariat pluriannuel avec la National Basketball Association (NBA) et crée la malle trophée officielle de la ligue de basketball"", est-il écrit dans le communiqué de la marque de Luxe. (Simon Carraud)"
2020-01-27,"SYNTHESE-Le coronavirus a fait 81 morts en Chine, les mesures se durcissent (Actualisée avec premier décès signalé à Pékin, Trump, §§ 3 et 7) * La Chine recense 2.835 cas, 81 morts * La France prépare l'évacuation des Français de Wuhan * Pékin allonge les vacances du Nouvel An * En Bourse, les titres liés au luxe sont malmenés par Winni Zhou et Josh Horwitz PEKIN/SHANGHAI, 27 janvier (Reuters) - Le bilan de l'épidémie de coronavirus s'est alourdi lundi à 81 morts en Chine, où le gouvernement a prolongé les vacances du Nouvel An pour tenter d'enrayer la propagation de cette maladie qui suscite les craintes des voyagistes du monde entier. Les autorités sanitaires ont recensé 2.835 cas sur le sol chinois - un chiffre en hausse de plus de 30% par rapport à dimanche - dont une moitié dans la seule province centrale de Hubei. La télévision publique a fait état lundi d'un premier cas mortel à Pékin. La victime âgée de 50 ans s'était rendue à Wuhan, chef-lieu de la province et principal foyer d'infection, précise-t-elle. On ignore si le bilan national tient compte ou non de ce décès. Le Premier ministre chinois Li Keqiang, vêtu d'une blouse bleue et masque de protection sur le nez, a inspecté lundi les installations sanitaires de Wuhan pour démontrer la détermination du pouvoir à prendre le phénomène à bras-le-corps et a promis des renforts. Le gouvernement chinois s'efforce de jouer la transparence afin d'éviter les reproches qui ont accompagné l'épidémie de Sras (syndrome respiratoire aigu sévère), en 2002-2003. Près de 800 personnes avaient alors péri. Le maire de Wuhan, Zhou Xianwang, s'est livré à un exercice de contrition - une initiative rare de la part d'un haut responsable chinois - en déclarant à la chaîne de télévision publique CCTV que la gestion de la crise par la municipalité n'avait pas été optimale et en se disant prêt à démissionner. A Washington, Donald Trump a promis de mettre ""toute l'aide nécessaire"" à la disposition des autorités chinoises. ""Nous sommes en contact étroit avec la Chine concernant le virus. Peu de cas signalés aux Etats-Unis, mais grande vigilance"", ajoute-t-il sur Twitter. L'inquiétude grandit parmi les investisseurs, comme l'illustrent les pertes enregistrées lundi, en milieu de journée, par le titre Air France-KLM AIRF.PA (-6,5%) et les fleurons français du luxe, à l'image de LVMH LVMH.PA (-3,6%), Kering PRTP.PA (-3,6%) ou Dior DIOR.PA (-4%). A Tokyo, l'indice Nikkei .N225 , en recul de 2%, a subi ses plus lourdes pertes depuis cinq mois tandis que grimpait la demande pour les valeurs refuges. En Chine comme ailleurs, les mesures de précaution se durcissent, près d'un mois après la découverte des premiers cas. Le Syndicat français des tour-opérateurs (Seto) a annoncé dans un communiqué publié dimanche la suspension des départs vers la Chine jusqu'au 21 février 2020 inclus dans la mesure où ""la fermeture de la plupart des sites touristiques empêche la bonne exécution des programmes"". ""LES HABITANTS DE HUBEI DISCRIMINÉS"" Hong Kong a fermé ses frontières aux voyageurs qui ont séjourné à Wuhan au cours des 14 derniers jours - exception faite des résidents hong-kongais. Les voyageurs en provenance de la province de Hubei sont également indésirables à Macao. ""Les habitants de Hubei sont discriminés"", s'est plaint un habitant de Wuhan sur Weibo, l'équivalent chinois de Twitter. La liste des désagréments s'est allongée lundi pour les 11 millions d'habitants de Wuhan, déjà placés en quasi-quarantaine et privés de transports publics, avec la fermeture des services délivrant passeports et visas. Plusieurs pays, dont la France, l'Australie, l'Italie et les Etats-Unis, ont toutefois fait savoir qu'ils s'apprêtaient à rapatrier leurs ressortissants séjournant dans la ville. ""Quelques dizaines à quelques centaines"" de personnes seront ainsi évacuées dans les jours qui viennent par un vol direct vers la France, où ces voyageurs sous haute surveillance resteront en observation pendant 14 jours, a annoncé dimanche la ministre de la Santé, Agnès Buzyn. Le lieu qui les accueillera durant cette période reste à définir, a déclaré lundi le directeur général de la santé, Jérôme Salomon, sur BFM TV. La France a jusqu'à présent répertorié trois patients contaminés sur son sol, tous originaires de Chine. Leur état de santé ne suscite plus d'inquiétude. Au total, une dizaine de pays, les Etats-Unis, l'Australie, la Corée du Sud et le Japon notamment, ont décelé des cas sur leur territoire. Le gouvernement chinois a allongé de trois jours - jusqu'au 2 février, les vacances du Nouvel An, qui durent en temps normal une semaine. Des millions de personnes profitent généralement de l'occasion pour voyager mais, cette année, de nombreux déplacements ont été annulés. Le ministre chinois de la Santé, Ma Xiaowei, a évalué dimanche la période d'incubation du virus d'un à 14 jours. L'Organisation mondiale de la santé (OMS) estime pour sa part que cette période s'étend de deux à dix jours. <^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ LEAD 1-Coronavirus-Des festivités du Nouvel An chinois annulées à Paris La propagation du coronavirus : https://tmsnrt.rs/2Rgj92F ENCADRE-Ce que l'on sait du coronavirus qui se propage dans le monde Paris veut rapatrier par avion les Français de Wuhan-Buzyn ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^> (Avec Yilei Shun, Samuel Shen, Huizhong Wu, See Young Lee, Shivani Singh, Martin Pollard, version française Simon Carraud et Jean-Philippe Lefief)"
2020-01-22,"Louis Vuitton signe un partenariat avec la NBA LOUIS VUITTON SIGNE UN PARTENARIAT AVEC LA NBA PARIS (Reuters) - Louis Vuitton, filiale de LVMH, a annoncé mercredi avoir signé un partenariat de plusieurs années avec la ligue de basket professionnel aux Etats-Unis (NBA). Ce partenariat est rendu public à deux jours de la rencontre Charlotte Hornets-Milwaukee Bucks à l'AccorHotels Arena de Paris, le premier match de la saison régulière de NBA organisé en France. ""Louis Vuitton annonce aujourd’hui un partenariat pluriannuel avec la National Basketball Association (NBA) et crée la malle trophée officielle de la ligue de basketball"", est-il écrit dans le communiqué de la marque de Luxe. (Simon Carraud)"
2019-11-07,"Total va verser 100 millions d'euros pour la reconstruction de Notre-Dame PARIS, 7 novembre (Reuters) - Total TOTF.PA va verser 100 millions d'euros pour la reconstruction de la cathédrale Notre-Dame de Paris, ravagée en avril par un incendie, a annoncé jeudi la Fondation du patrimoine. Le versement de cette contribution sera étalé tout au long des travaux, précise-t-elle dans un communiqué. ""Nous avons voulu répondre présent vis-à-vis du pays dans lequel notre entreprise est née. Total a donc choisi de faire un don exceptionnel, le plus important de son histoire"", a commenté le PDG du groupe pétrolier français, Patrick Pouyanné. L'archevêque de Paris, Mgr Michel Aupetit, a évalué en juillet à 38 millions d'euros l'argent effectivement versé dans les caisses des fondations chargées de collecter les dons pour financer les travaux de réfection de Notre-Dame. Loin des 850 millions de promesses de dons annoncés mi-mai par le ministre de la culture, Franck Riester. Les familles Pinault, Arnault (propriétaire de LVMH LVMH.PA ) et Bettencourt, premier actionnaire de L'Oréal OREP.PA , ont promis des contributions allant de 100 millions à 200 millions d'euros. Dans l'incendie, a priori d'origine accidentelle, la cathédrale a perdu sa charpente vieille de plusieurs siècles et sa flèche, imaginée par l'architecte Eugène Viollet-le-Duc au milieu du XIXe siècle. (Nicolas Delame, édité par Jean-Michel Bélot)"
2019-11-19,"LVMH veut rendre la Samaritaine incontournable pour les touristes PARIS, 19 novembre (Reuters) - LVMH LVMH.PA espère capter une part supplémentaire du flux touristique parisien grâce à la réouverture en avril de La Samaritaine, grand magasin vieux de 150 ans totalement repensé qui abritera un hôtel de luxe et des boutiques et entend chasser sur les terres de concurrents comme les Galeries Lafayette. Les achats réalisés par les touristes à Paris représentent toujours une manne importante pour les marques de luxe, même si la clientèle chinoise, qui reste la plus importante, achète de plus en plus d'articles à domicile. Propriétaire de marques prestigieuses comme Louis Vuitton mais également du Bon Marché, un autre grand magasin visant la clientèle haut de gamme, LVMH réalise actuellement 8% de ses ventes en France. Son nouveau vaisseau amiral de près de 20.000 mètres carrés d'espaces commerciaux, est situé rue de Rivoli, à quelques encablures de la Seine et à proximité de pôles d'attraction touristiques majeurs comme la cathédrale Notre-Dame. Comme dans les grands aéroports, une passerelle d'une centaine de mètres permettra aux visiteurs étrangers d'accéder via un tunnel au magasin, dès leur descente d'autocar, a précisé mardi le groupe lors d'une présentation du projet. Avec son immense verrière et sa façade ""Art Déco"" soigneusement rénovée, la Samaritaine jouera la carte patrimoniale mais elle entend surtout attirer une nouvelle clientèle avide d'exclusivités et de nouvelles marques pointues. ""L’environnement à Paris est très compétitif, nous avons dû nous différencier"", a déclaré Eleonore de Boysson, vice-présidente Europe et Proche-Orient de DFS Group, qui gérera la Samaritaine. Cette division de LVMH, qui contrôle les activités de ventes détaxées dans les aéroports, est très présente en Asie et donc susceptible de drainer la clientèle chinoise. Les grands magasins doivent se réinventer en permanence afin de résister à la concurrence sur internet de concurrents comme Amazon AMZN.O . La Samaritaine, qui vise près de cinq millions de visiteurs dès la première année, rivalisera avec le Printemps, contrôlé par le Qatar, ou encore les Galeries Lafayette, toujours détenues par la famille des fondateurs. Chaque année, quelque 37 millions de clients se rendent dans le magasin principal des Galeries Lafayette, boulevard Haussmann à Paris. LVMH a investi 750 millions d'euros dans la rénovation de la Samaritaine - fermée en 2005 pour des raisons de sécurité - qui est désormais dotée d'une façade en verre ondulé créée par le cabinet d'architecture japonais Sanaa. Le nouveau complexe comprend également un hôtel de luxe sous la marque Cheval Blanc de LVMH, des bureaux, une crèche ainsi que 96 logements sociaux, dans le cadre d'un accord conclu avec la mairie de Paris. (Sarah White, version française Jean-Michel Bélot, édité par Jean-Stéphane Brosse)"
2019-11-20,"LVMH relève son offre sur Tiffany et accède à ses comptes-sources NEW YORK, 20 novembre (Reuters) - LVMH LVMH.PA a relevé son offre sur Tiffany TIF.N , qui lui a donné en contrepartie accès à ses comptes, a-t-on appris mercredi auprès de sources au fait des discussions entre le géant français du luxe et le joaillier américain. Comme le lui avait demandé Tiffany, qui a repoussé une première offre au début du mois, LVMH a soumis une nouvelle proposition plus généreuse, à près de 16 milliards de dollars, précise-t-on de mêmes sources. Le Français propose désormais près de 130 dollars par action, contre 120 dollars précédemment. Tiffany prévoit de continuer à faire monter les enchères, si bien que rien ne permet à ce stade de savoir si les deux groupes parviendront à un accord, selon les mêmes sources. Ni LVMH, ni Tiffany n'ont répondu dans l'immédiat aux sollicitations de Reuters. Le cours du joaillier grimpait après Bourse de 3,6%, à 127,75 dollars, à New York. (Greg Roumeliotis, version française Simon Carraud)"
2019-11-08,"Le CAC 40 au plus haut, une semaine record à la Bourse de Paris Porté par les espoirs d'accord commercial entre la Chine et les Etats-Unis, ainsi que des bons résultats d'entreprises, l'indice CAC 40 se rapproche du seuil des 5900 points, un pic vieux de douze ans qui n'avait pas été testé le 31 octobre 2007 par l'indice phare de la Bourse de Paris. Quelle semaine. Malgré un repli de 0,02% sur la dernière séance de la semaine, le CAC 40 n'évolue qu'à une encablure des 5900 points. Et il y a encore mieux : alors que les entreprises françaises sont réputées pour leur générosité vis-à-vis de leurs actionnaires, le CAC40 'GR' (pour Gross Return), qui comptabilise les dividendes réinvestis, pulvérise un record absolu à plus de 15.978 points. L'indice affiche désormais un gain de 28% depuis le début de l'année. Une performance qui à mettre en relation avec la détente commerciale à l'œuvre actuellement et des chiffres macroéconomiques récent finalement meilleurs qu'attendu Si on revient sur le cas du CAC 40, l'indice phare de la place parisienne n'a pas à rougir avec une performance de 24,5% depuis le 1er janvier. Entre son plus-bas (4606 points) et son plus-haut annuel, le CAC 40 a repris plus de 1200 points ! Avec de très belles performances individuelles à la clé… Les valeurs qui ont brillé en Bourse cette année Au sein du SBF 120, 3 sociétés cotées affichent un gain supérieur à 100%. Il s'agit du spécialiste de la géophysique CGG, qui a dévoilé de bons résultats trimestriels, suivi de Soitec, qui année après année affiche des performances époustouflantes (+482% sur 3 ans). Médaille de bronze, Altran, qui fait l'objet d'une OPA de la part de Capgemini a vu son cours boursier progresser de plus de 100%. Au sein du CAC40, on retrouve STMicroelectronics (+72,37% depuis le 1er janvier), Airbus (57%) suivi de LVMH (+56%) aux avant-postes des hausses. Des valeurs à leur plus-haut historique LVMH (+56% depuis le 1er janvier) : grâce à des résultats de qualité, le titre du numéro un mondial du luxe se négocie au-dessus du seuil des 400 euros. Sa capitalisation boursière a d'ailleurs atteint le cap des 200 milliards d'euros, une première pour une entreprise française. LVMH est même la première capitalisation européenne de la zone euro. Seul Nestlé qui cote en Suisse la dépasse. Cocorico. Schneider Electric (+46% depuis le 1er janvier) :  A 87,20 euros, le titre est à son plus-haut historique.  Le leader mondial de la « gestion électrique et de la gestion de l'énergie a confirmé ses objectifs pour 2019 après avoir dévoilé une croissance solide (+4,2%) de ses ventes au 3e trimestre, portée notamment par la Chine et les Etats-Unis. Teleperformance : (+50% depuis le 1er janvier) : Le leader des centres d'appels a inscrit un record absolu à 215,40 euros après avoir relevé son objectif de croissance 2020 et maintenus ses objectifs 2022. Le potentiel du titre qui présente un PER 2020 de 23,5 est limité selon le consensus des analystes, qui visent 222 euros en moyenne sur le dossier. Les derniers de la classe A l'inverse, depuis le début de l'année, 4 valeurs affichent une performance négative au sein du CAC 40 Publicis (-17% depuis le 1er janvier), dont une chute de 14% le jour même de sa publication.  Il faut dire que les perspectives ont de quoi décevoir, le troisième groupe mondial de communication s'attendant un recul de sa croissance organique de 2,5% pour 2019 alors qu'il tablait sur une stabilité du chiffre d'affaires jusqu'à présent. La sanction des investisseurs a été à la hauteur des déceptions. Sous le seuil des 40 euros, le titre évolue désormais sur ses plus-bas de sept ans. Renault (-15,4% depuis le 1er janvier) : La marque au losange a été logiquement pénalisée par les déboires de Carlos Ghosn et les discussions avortées pour une fusion avec Fiat/Chrysler, ce qui aurait permis de former le quatrième constructeur mondial. Dans un marché automobile mondial en berne (-4 % en 2019), Renault a dégagé un chiffre d'affaires de 11,296 milliards d'euros au troisième trimestre, en repli de 1,4%, à taux de change et périmètre constants. Thales (-14,5% depuis le 1er janvier): L'avertissement sur les ventes du spécialiste de la défense a déçu beaucoup d'investisseurs. Le groupe a beau avoir confirmé tous ces autres objectifs financiers (prises de commandes, Ebit) cela n'a pas suffi pour l'analyste Credit Suisse qui est passé à la vente sur le dossier.  Aux alentours des 87 euros, le titre  a récemment touché un plus bas depuis mars 2018. ArcelorMittal (-15% depuis le 1er janvier) : Plombé par le repli des prix de l'acier et par la hausse des coûts des matières premières, l'excédent brut d'exploitation du leader de la sidérurgie a chuté de 61% au 3e trimestre.  Pourtant, ces résultats moins dégradés que prévu ont été salués par les marchés. Sur la semaine écoulée, le titre a déjà repris 17%. Florentine Loiseau (redaction@boursorama.fr)"
2019-11-08,"Hong Kong a pesé sur Richemont, qui ne fait pas de commentaire sur Tiffany HONG KONG A PESÉ SUR RICHEMONT, QUI NE FAIT PAS DE COMMENTAIRE SUR TIFFANY ZURICH (Reuters) - La compagnie financière Richemont, deuxième acteur mondial du secteur du luxe, veut se concentrer sur le développement de ses propres marques et n'a aucun commentaire à faire sur le projet de rachat de Tiffany par son rival LVMH, a déclaré vendredi son directeur financier. Il a indiqué par ailleurs que Richemont n'était pas en recherche active de cibles d'éventuelles acquisitions. Le groupe LVMH a dévoilé le mois dernier ses intentions sur Tiffany. Le joaillier américain a demandé au numéro un mondial de luxe de relever son offre. Richemont a indiqué par ailleurs que les manifestations à Hong Kong avaient pesé sur la croissance de ses ventes sur le semestre s'achevant au 30 septembre. La solidité de la demande dans le reste de la Chine, en Corée du Sud, au Japon et aux Etats-Unis a cependant plus que compensé cet impact. D'après des données publiées la semaine dernière, les ventes au détail sur le territoire hongkongais dans les secteurs de la joaillerie, des montres, de l'horlogerie et des cadeaux de luxe ont chuté de 47,1% en août et de 40,8% en septembre. Richemont fait état d'une progression de ses ventes de 9% à 7,397 milliards d'euros au premier semestre de l'année fiscale 2019/20. Son bénéfice net est globalement stable à 869 millions d'euros, en excluant un revenu exceptionnel de 1,4 milliard d'euro sur les douze mois écoulés. Richemont détient notamment les marques Cartier, Van Cleef et Piaget. Le groupe a fait l'acquisition en septembre du joaillier italien Buccellati. (Silke Koltrowitz; Henri-Pierre André pour le service français, édité par Sophie Louet)"
2019-11-06,"Tiffany demande à LVMH de relever son offre TIFFANY DEMANDE À LVMH DE RELEVER SON OFFRE NEW YORK (Reuters) - Tiffany a demandé à LVMH de relever son offre actuellement située à 14,5 milliards de dollars, a-t-on appris mardi de sources proches de l'opération. Tiffany a proposé à LVMH de consulter ses comptes s'il améliorait son offre, qui représentait jusque-là 120 dollars par titre. Le conseil d'administration du joaillier américain considère que l'offre formulée par le groupe est insuffisante pour constituer une base de négociation. Des sources de Reuters ont déclaré que le CA de Tiffany envisageait un prix de 140 dollars par action, le niveau maximum atteint l'année dernière par le titre. Selon les sources de Reuters, LVMH n'exclut pas de mettre une nouvelle offre sur la table. Le cas échéant, ce serait la plus grosse acquisition de l'histoire de LVMH, dont la trésorerie est abondante. (Greg Roumeliotis, Nicolas Delame pour le service français)"
2019-11-08,"Hong Kong a pesé sur Richemont, qui ne fait pas de commentaire sur Tiffany ZURICH, 8 novembre (Reuters) - La compagnie financière Richemont CFR.S , deuxième acteur mondial du secteur du luxe, veut se concentrer sur le développement de ses propres marques et n'a aucun commentaire à faire sur le projet de rachat de Tiffany par son rival LVMH, a déclaré vendredi son directeur financier. Il a indiqué par ailleurs que Richemont n'était pas en recherche active de cibles d'éventuelles acquisitions. Le groupe LVMH a dévoilé le mois dernier ses intentions sur Tiffany. Le joaillier américain a demandé au numéro un mondial de luxe de relever son offre. Richemont a indiqué par ailleurs que les manifestations à Hong Kong avaient pesé sur la croissance de ses ventes sur le semestre s'achevant au 30 septembre. La solidité de la demande dans le reste de la Chine, en Corée du Sud, au Japon et aux Etats-Unis a cependant plus que compensé cet impact. D'après des données publiées la semaine dernière, les ventes au détail sur le territoire hongkongais dans les secteurs de la joaillerie, des montres, de l'horlogerie et des cadeaux de luxe ont chuté de 47,1% en août et de 40,8% en septembre. Richemont fait état d'une progression de ses ventes de 9% à 7,397 milliards d'euros au premier semestre de l'année fiscale 2019/20. Son bénéfice net est globalement stable à 869 millions d'euros, en excluant un revenu exceptionnel de 1,4 milliard d'euro sur les douze mois écoulés. Richemont détient notamment les marques Cartier, Van Cleef et Piaget. Le groupe a fait l'acquisition en septembre du joaillier italien Buccellati. (Silke Koltrowitz Henri-Pierre André pour le service français, édité par Sophie Louet)"
2019-11-06,"Tiffany demande à LVMH de relever son offre (Actualisé avec précisions) NEW YORK, 6 novembre (Reuters) - Tiffany TIF.N a demandé à LVMH LVMH.PA de relever son offre actuellement située à 14,5 milliards de dollars, a-t-on appris mardi de sources proches de l'opération. Tiffany a proposé à LVMH de consulter ses comptes s'il améliorait son offre, qui représentait jusque-là 120 dollars par titre. Le conseil d'administration du joaillier américain considère que l'offre formulée par le groupe est insuffisante pour constituer une base de négociation. Des sources de Reuters ont déclaré que le CA de Tiffany envisageait un prix de 140 dollars par action, le niveau maximum atteint l'année dernière par le titre. Selon les sources de Reuters, LVMH n'exclut pas de mettre une nouvelle offre sur la table. Le cas échéant, ce serait la plus grosse acquisition de l'histoire de LVMH, dont la trésorerie est abondante. (Greg Roumeliotis, Nicolas Delame pour le service français)"
2019-11-06,"Tiffany demande à lvmh de relever son offre-sources NEW YORK, 6 novembre (Reuters) - Tiffany TIF.N a demandé à LVMH LVMH.PA de relever son offre, pour le moment située à 14,5 milliards de dollars, a-t-on appris mardi de sources proches de l'opération. Tiffany a proposé à LVMH de consulter ses comptes s'il améliorait son offre, qui représentait jusque là 120 dollars par titre. (Greg Roumeliotis, Nicolas Delame pour le service français)"
2019-12-03,"""Je ne laisserai pas la France taxer les entreprises américaines"", prévient Trump LONDRES, 3 décembre (Reuters) - Donald Trump a promis mardi de ne pas laisser la France taxer les entreprises américaines. ""Nous taxons les vins français et tout le reste"", a-t-il déclaré à Londres, où il doit assister au sommet de l'Otan. Les Etats-Unis ont menacé lundi de surtaxer 2,4 milliards de dollars de produits français, dont le champagne et le fromage, en représailles à la taxe que Paris a imposée aux entreprises du numérique. (Steve Holland et Guy Faulconbridge, version française Jean-Philippe Lefief)"
2020-01-21,"France-Vuitton dévoile le ""Sewelo"", deuxième plus gros diamant brut au monde PARIS, 21 janvier (Reuters) - La maison de prêt-à-porter Louis Vuitton, propriété de LVMH LVMH.PA , a dévoilé mardi à Paris sa dernière acquisition en date : le ""Sewelo"", un diamant brut de 1.758 carats, gros comme une balle de tennis. Le géant du luxe LVMH, qui a acquis l'an dernier le joaillier américain Tiffany pour plus de 16 milliards de dollars, n'a pour l'heure pas révélé le montant du deuxième plus grand diamant brut au monde après le ""Cullinan"" (3.106 carats), découvert en janvier 1905 en Afrique du Sud. Le ""Sewelo"", extrait au Botswana en avril 2019, signifie ""découverte rare"" en setswana, une langue bantoue. Présenté dans le magasin de la marque Place Vendôme dans son enveloppe de carbone noir originelle, il donnera naissance à une collection de diamants. Louis Vuitton s'est associé avec Lucara, société minière canadienne qui est propriétaire de la mine où a été découvert le ""Sewelo"", et un tailleur de diamants basé à Anvers, en Belgique. (Sarah White, version française Sophie Louet)"
2019-12-03,"BOURSE-Le luxe français recule après les menaces tarifaires américaines Le luxe français recule après les menaces tarifaires américaines (Crédits photo : Flickr - Philippe Freyhof ) PARIS, 3 décembre (Reuters) - Les valeurs françaises du luxe sont délaissées mardi matin à la Bourse de Paris, pénalisées par les menaces américaines de surtaxer les produits français. Le gouvernement des Etats-Unis a menacé lundi de surtaxer 2,4 milliards de dollars de produits français, parmi lesquels le champagne et le fromage, en représailles à la taxe instaurée par Paris sur les entreprises numériques, qui pénalise injustement les sociétés américaines aux yeux de Washington. Le Bureau du Représentant américain au Commerce (USTR) a établi une liste de produits dont le champagne, les sacs à main, les produits de maquillage ou les fromages, qui pourraient être soumis à des surtaxes pouvant atteindre 100%. A 9h40, le numéro un du secteur du luxe LVMH LVMH.PA , lanterne rouge du CAC 40, perd -1,53%, suivi de près par Hermès HRMS.PA (-1,38%) et Kering PRTP.PA (-1,44%) Le géant mondial des cosmétiques L'Oréal OREP.PA se stabilise (-0,32%) après avoir cédé jusqu'à 1,3% dans les premières minutes d'échanges. Bruno Le Maire a fustigé mardi ce projet américain et menacé les Etats-Unis de représailles européennes tout en mettant en garde contre les conséquences économiques d'un tel engrenage. (Laetitia Volga, édité par Jean-Michel Bélot)"
2020-01-03,"Louis Vuitton envisage de fermer une de ses boutiques à Hong Kong, selon la presse LOUIS VUITTON ENVISAGE DE FERMER UNE DE SES BOUTIQUES À HONG KONG, SELON LA PRESSE HONG KONG (Reuters) - Louis Vuitton envisage de fermer une de ses boutiques à Hong Kong en raison de l'impact des manifestations des militants prodémocrates, rapporte vendredi le quotidien South China Morning Post citant des sources proches du dossier. Le SCMP précise que la marque française de luxe est la première du secteur à examiner une réponse de la sorte aux troubles qui agitent Hong Kong depuis sept mois. La boutique concernée est située à Times Square, un centre commercial du quartier de Causeway Bay. D'après le South China Morning Post, Louis Vuitton, qui appartient au groupe LVMH, a engagé cette réflexion après le rejet du groupe propriétaire du centre commercial, Wharf Reic, de lui accorder une baisse de loyer. A 9h15, le titre reculait de 0,3937% à 417,5 euros, en ligne avec l'indice CAC 40 (-0,47%). Louis Vuitton, qui dispose de huit boutiques différentes à Hong Kong, avait annoncé un projet d'ouverture d'une neuvième boutique en 2021 à l'aéroport international de Hong Kong. LVMH a indiqué en octobre que les manifestations à Hong Kong affecteraient ses marges. Ses ventes dans le territoire semi-autonome chinois ont reculé d'environ 25% au troisième trimestre. NOTE: Ces informations n'ont pas été vérifiées par Reuters, qui ne garantit pas leur exactitude. (Bureau de Hong Kong; version française Henri-Pierre André, édité par Jean-Michel Bélot)"
