date,Contenue
2020-07-29,"Total enregistre $8,1 mds de dépréciations avec le coronavirus (Crédits photo : ? - Squeeze ) PARIS, 29 juillet (Reuters) - Total TOTF.PA a annoncé mercredi 8,1 milliards de dollars (6,9 milliards d'euros) de dépréciations d'actifs au titre du deuxième trimestre, principalement dans les sables bitumineux au Canada, après avoir drastiquement révisé à la baisse ses prévisions de prix du pétrole dans le contexte de la crise du coronavirus. Le groupe a précisé dans un communiqué qu'il tablait désormais sur un prix du Brent de 35 dollars par baril en 2020 - contre 60 dollars à l'origine dans ses perspectives 2020 -, puis de 40 dollars en 2021, 50 dollars en 2022 et 60 dollars en 2023, avec des prix du gaz ""ajustés en conséquence"". ""A plus long terme, Total maintient son analyse selon laquelle la faiblesse des investissements dans le secteur des hydrocarbures depuis 2015 accentuée par la crise sanitaire et économique de 2020 va se traduire à horizon 2025 par une insuffisance de capacités de production au niveau mondial et un rebond des prix"", a-t-il cependant ajouté. ""Au-delà de 2030, compte tenu des évolutions technologiques notamment dans le domaine des transports, la demande de pétrole ne devrait plus connaître de croissance et les prix du Brent tendraient vers le prix long terme de 50 dollars par baril (...)."" Total tablait précédemment sur un prix du pétrole de 70 dollars par baril de Brent en 2025 et sur un niveau stable au cours des cinq années suivantes, avant une baisse autour de 50 dollars à horizon 2050. La révision à la baisse de ses attentes conduit le groupe à constater au deuxième trimestre une charge exceptionnelle de dépréciation d'actifs de 2,6 milliards de dollars, principalement dans les sables bitumineux du Canada pour 1,5 milliard et les actifs de gaz naturel liquéfié (GNL) en Australie pour 0,8 milliard, soit des projets géants aux coûts de construction élevés. Total a en outre passé en revue ses actifs pétroliers présentant des réserves de plus de 20 ans et des coûts de production élevés, dont la totalité des réserves pourraient donc ne pas être produites avant 2050, ce qui concerne les seuls projets de sables bitumineux canadiens de Fort Hills et Surmont et conduit le groupe à une dépréciation exceptionnelle complémentaire de 5,5 milliards de dollars. En conséquence, les réserves prouvées et probables du groupe sont réduites de 19,0 à 18,5 années et Total indique qu'il n'approuvera ""aucun nouveau projet d'augmentation de capacités"" sur ces actifs de sables bitumineux canadiens. Les dépréciations de 8,1 milliards de dollars enregistrées par Total ont un impact de 1,3% sur son taux d'endettement. BP BP.L a de son côté fait savoir qu'il enregistrerait dans ses résultats du deuxième trimestre - programmés le 4 août - des dépréciations pouvant atteindre 17,5 milliards de dollars, tandis que celles de Royal Dutch Shell RDSa.L - qui publiera ses résultats jeudi comme Total - sont annoncées à 22 milliards. (Benjamin Mallet, édité par Jean-Stéphane Brosse)"
2020-07-27,"Total cède sa raffinerie britannique de Lindsey au groupe Prax 27 juillet (Reuters) - Le groupe pétrolier français Total TOTF.PA a annoncé lundi dans un communiqué: * AVOIR SIGNÉ UN ACCORD POUR CÉDER AU GROUPE PRAX SA RAFFINERIE BRITANNIQUE DE LINDSEY (IMMINGHAM, LINCOLNSHIRE, DANS LE NORD-EST DE L’ANGLETERRE) * QUE LA CESSION DEVRAIT ÊTRE FINALISÉE D’ICI LA FIN DE CETTE ANNÉE APRÈS LA LEVÉE DE CONDITIONS SUSPENSIVES. Pour plus de détails, cliquez sur [ TOTF.PA ] (Rédaction de Paris)"
2020-07-29,"Total annonce $8 mds de dépréciations, dont $7 mds sur ses sables bitumineux canadiens PARIS, 29 juillet (Reuters) - Total TOTF.PA annonce mercredi: * DES DÉPRÉCIATIONS EXCEPTIONNELLES DE 8 MILLIARDS DE DOLLARS DONT 7 MILLIARDS SUR LES OIL SANDS AU CANADA * UNE CHARGE EXCEPTIONNELLE DE DÉPRÉCIATION D’ACTIFS DE 2,6 MDS DE DOLLARS AU DEUXIÈME TRIMESTRE * CES DÉPRÉCIATIONS D'ACTIFS EXCEPTIONNELLES AU T2 IMPACTERONT LE TAUX D'ENDETTEMENT DU GROUPE DE 1,3% * NE PRENDRA DÉSORMAIS EN COMPTE POUR SES RÉSERVES PROUVÉES ET PROBABLES SUR LE CANADA QUE LES SEULES RÉSERVES PROUVÉES * EN COHÉRENCE AVEC L’AMBITION CLIMAT EXPRIMÉE LE 5 MAI 2020, TOTAL A DÉCIDÉ DE SE RETIRER DE L’ASSOCIATION CANADIENNE CAPP COMPTE TENU DES POSITIONS PUBLIQUES NON ALIGNÉES AVEC CELLES DU GROUPE (Rédaction de Paris)"
2020-06-04,"Coronavirus: Accord de relance et appel à la mobilisation chez EDF CORONAVIRUS: ACCORD DE RELANCE ET APPEL À LA MOBILISATION CHEZ EDF PARIS (Reuters) - EDF a signé avec les syndicats un accord de relance de l'activité et va devoir ""redoubler d'efforts"" pour surmonter les effets de la crise du coronavirus, selon un message du PDG Jean-Bernard Lévy adressé jeudi aux salariés de l'électricien public. Alors qu'EDF s'est lancé dans une bataille judiciaire autour de l'Accès régulé à l'électricité nucléaire historique (Arenh)avec certains de ses concurrents, dont Total Direct Energie, le PDG indique également que son groupe compte poursuivre son ""combat"" pour modifier ""ce dispositif asymétrique, injuste, démotivant"". Affecté par les mesures de confinement mises en oeuvre pour freiner le virus, qui ont perturbé la maintenance de centrales et fait chuter la demande d'électricité, EDF a dû renoncer à ses objectifs pour 2020 et 2021 et a prévenu que la production nucléaire française devrait s'établir cette année à son plus bas niveau depuis trente ans. ""Face à cette crise inédite qui va peser sur la situation économique de nos pays d'implantation, mais aussi sur notre entreprise, il va nous falloir redoubler d'efforts pour être performants durant ces prochains mois et années"", indique Jean-Bernard Lévy dans un message électronique aux salariés, que Reuters a pu consulter. Le PDG annonce également ""un accord sur la relance d'activité"", signé avec les syndicats mercredi, qui prévoit notamment des aménagements de certaines règles en matière de congés et de compte épargne-temps (CET) et ""garantit à chacun deux semaines consécutives de congés au minimum cet été"". Cet accord a été signé à l'unanimité et cadre en tout sept domaines parmi lesquels les aspects sanitaires, la remontée en puissances des activités, le dialogue social ou encore la monétisation de CET, a précisé un porte-parole du groupe. Insistant sur la nécessité pour EDF d'être ""au rendez-vous de la relance de l'activité économique"", notamment en sécurisant un niveau suffisant de production d'électricité l'hiver prochain, Jean-Bernard Lévy souligne aussi que le groupe devra veiller ""à préserver (ses) positions concurrentielles et à rester très attentifs à (ses) équilibres financiers et à (ses) dépenses, tout en poursuivant (ses) investissements"". (Benjamin Mallet, édité par Henri-Pierre André)"
2020-06-04,"Coronavirus-Accord de relance et appel à la mobilisation chez EDF PARIS, 4 juin (Reuters) - EDF EDF.PA a signé avec les syndicats un accord de relance de l'activité et va devoir ""redoubler d'efforts"" pour surmonter les effets de la crise du coronavirus, selon un message du PDG Jean-Bernard Lévy adressé jeudi aux salariés de l'électricien public. Alors qu'EDF s'est lancé dans une bataille judiciaire autour de l'Accès régulé à l'électricité nucléaire historique (Arenh)avec certains de ses concurrents, dont Total Direct Energie TOTF.PA , le PDG indique également que son groupe compte poursuivre son ""combat"" pour modifier ""ce dispositif asymétrique, injuste, démotivant"". Affecté par les mesures de confinement mises en oeuvre pour freiner le virus, qui ont perturbé la maintenance de centrales et fait chuter la demande d'électricité, EDF a dû renoncer à ses objectifs pour 2020 et 2021 et a prévenu que la production nucléaire française devrait s'établir cette année à son plus bas niveau depuis trente ans. ""Face à cette crise inédite qui va peser sur la situation économique de nos pays d'implantation, mais aussi sur notre entreprise, il va nous falloir redoubler d'efforts pour être performants durant ces prochains mois et années"", indique Jean-Bernard Lévy dans un message électronique aux salariés, que Reuters a pu consulter. Le PDG annonce également ""un accord sur la relance d'activité"", signé avec les syndicats mercredi, qui prévoit notamment des aménagements de certaines règles en matière de congés et de compte épargne-temps (CET) et ""garantit à chacun deux semaines consécutives de congés au minimum cet été"". Cet accord a été signé à l'unanimité et cadre en tout sept domaines parmi lesquels les aspects sanitaires, la remontée en puissances des activités, le dialogue social ou encore la monétisation de CET, a précisé un porte-parole du groupe. Insistant sur la nécessité pour EDF d'être ""au rendez-vous de la relance de l'activité économique"", notamment en sécurisant un niveau suffisant de production d'électricité l'hiver prochain, Jean-Bernard Lévy souligne aussi que le groupe devra veiller ""à préserver (ses) positions concurrentielles et à rester très attentifs à (ses) équilibres financiers et à (ses) dépenses, tout en poursuivant (ses) investissements"". (Benjamin Mallet, édité par Henri-Pierre André)"
2020-06-03,"Total prend 51% d'un projet géant d'éoliennes en mer en Ecosse TOTAL PREND 51% D'UN PROJET GÉANT D'ÉOLIENNES EN MER EN ECOSSE PARIS (Reuters) - Total a annoncé mercredi un accord avec le britannique SSE Renewables en vue d'acquérir une participation de 51% dans un projet de parc éolien en mer au large des côtes écossaises pour un montant pouvant atteindre 130 millions de livres (145 millions d'euros). D'une capacité de 1.140 mégawatts (MW) qui en fera le plus grand parc éolien en mer d'Ecosse, ce projet conçu pour couvrir les besoins énergétiques d'environ un million de foyers britanniques devrait commencer à produire de l'électricité dès la fin 2022, a précisé le groupe pétrolier dans un communiqué. Nommé Seagreen 1, il représente un investissement global d'environ 3,7 milliards de dollars (3,3 milliards d'euros environ), a ajouté Total, qui indique avoir mis en place des financements externes pour près de 70% de sa part du projet. Le coût de la prise de participation de 51% de Total dans le projet s'élève à 70 millions de livres à la finalisation de la transaction, prévue d'ici le mois de juillet, auxquels s'ajoutent d'éventuels compléments de prix soumis à condition de performance pouvant aller jusqu'à 60 millions de livres. Seagreen 1 bénéficie de prix garantis dans le cadre d'un ""contract for difference"" (CFD) de 15 ans accordé par le gouvernement britannique portant sur 42% de sa capacité totale, 30% de cette capacité devant faire l'objet d'un autre CFD avec SSE. Il s'agit du premier projet d'éolien en mer posé de Total, qui est entré sur le marché de l'éolien flottant avec une participation de 80% dans le projet Erebus, situé en mer Celtique au Pays de Galles. (Rédaction de Paris)"
2020-06-03,"Total prend 51% d'un projet géant d'éoliennes en mer en Ecosse PARIS, 3 juin (Reuters) - Total TOTF.PA a annoncé mercredi un accord avec le britannique SSE Renewables SSE.L en vue d'acquérir une participation de 51% dans un projet de parc éolien en mer au large des côtes écossaises pour un montant pouvant atteindre 130 millions de livres (145 millions d'euros). D'une capacité de 1.140 mégawatts (MW) qui en fera le plus grand parc éolien en mer d'Ecosse, ce projet conçu pour couvrir les besoins énergétiques d'environ un million de foyers britanniques devrait commencer à produire de l'électricité dès la fin 2022, a précisé le groupe pétrolier dans un communiqué. Nommé Seagreen 1, il représente un investissement global d'environ 3,7 milliards de dollars (3,3 milliards d'euros environ), a ajouté Total, qui indique avoir mis en place des financements externes pour près de 70% de sa part du projet. Le coût de la prise de participation de 51% de Total dans le projet s'élève à 70 millions de livres à la finalisation de la transaction, prévue d'ici le mois de juillet, auxquels s'ajoutent d'éventuels compléments de prix soumis à condition de performance pouvant aller jusqu'à 60 millions de livres. Seagreen 1 bénéficie de prix garantis dans le cadre d'un ""contract for difference"" (CFD) de 15 ans accordé par le gouvernement britannique portant sur 42% de sa capacité totale, 30% de cette capacité devant faire l'objet d'un autre CFD avec SSE. Il s'agit du premier projet d'éolien en mer posé de Total, qui est entré sur le marché de l'éolien flottant avec une participation de 80% dans le projet Erebus, situé en mer Celtique au Pays de Galles. (Rédaction de Paris)"
2020-06-03,"Alpiq conteste la demande de résiliation de contrat d'EDF sur l'Arenh PARIS, 3 juin (Reuters) - Alpiq ALP.SG a dit mercredi dans une déclaration transmise à Reuters que: * LA DEMANDE DE RÉSILIATION DE CONTRAT D'ARENH NOTIFIÉE PAR EDF N’A PAS DE FONDEMENT * ALPIQ N’A FAIT QUE DEMANDER UN AJUSTEMENT DE SES LIVRAISONS ARENH AU REGARD DE LA BAISSE DE CONSOMMATION DE SES CLIENTS * ALPIQ FERA VALOIR SES DROITS SUR SON CONTRAT D'ARENH (Benjamin Mallet)"
2020-06-02,"EDF résilie ses contrats Arenh avec Total Direct Energie et deux autres fournisseurs d'électricité EDF RÉSILIE SES CONTRATS ARENH AVEC TOTAL DIRECT ENERGIE ET DEUX AUTRES FOURNISSEURS D'ÉLECTRICITÉ PARIS (Reuters) - EDF a annoncé mardi avoir notifié la résiliation des contrats conclus dans le cadre de l'Accès régulé à l'électricité nucléaire historique (Arenh) la liant à trois fournisseurs d’énergie, dont Total Direct Energie. Cette décision, qui concerne aussi Alpiq et Gazel, ""est prise à titre conservatoire afin de préserver les droits d’EDF"", précise l'électricien dans un communiqué. Dans une série d'ordonnances rendues le mois dernier, le tribunal de commerce de Paris avait ordonné à EDF de suspendre une partie des engagements d'achat pris par ces fournisseurs, estimant que les concurrents du groupe public pouvaient activer une clause de force majeure dans le contexte du coronavirus. Ces fournisseurs estiment qu'avec la crise sanitaire liée au COVID-19 et les mesures de confinement entrées en vigueur le 17 mars, les prix de l'électricité sont tombés bien en deçà des tarifs prévus dans les contrats Arenh. ""EDF conteste fermement l’existence d’un cas de force majeure dans le cadre des contrats Arenh et a fait appel de ces ordonnances auprès de la cour d’appel de Paris"", rappelle EDF dans le communiqué diffusé mardi. La filiale de Total, la société suisse Alpiq et Gazel Energie, ex-filiale de l'allemand Uniper désormais détenue par la holding EPH du milliardaire tchèque Daniel Kretinsky, demandaient la suspension d'une partie au moins de leurs contrats d'Arenh. Ils faisaient valoir qu'ils disposaient d'un surplus d'électricité qu'ils devaient écouler sur le marché à un prix bien inférieur à celui auquel ils l'avaient acheté. (Henri-Pierre André)"
2020-06-02,"EDF résilie ses contrats Arenh avec Total Direct Energie et deux autres fournisseurs d'électricité PARIS, 2 juin (Reuters) - EDF EDF.PA a annoncé mardi avoir notifié la résiliation des contrats conclus dans le cadre de l'Accès régulé à l'électricité nucléaire historique (Arenh) la liant à trois fournisseurs d’énergie, dont Total Direct Energie TOTF.PA . Cette décision, qui concerne aussi Alpiq et Gazel, ""est prise à titre conservatoire afin de préserver les droits d’EDF"", précise l'électricien dans un communiqué. Dans une série d'ordonnances rendues le mois dernier, le tribunal de commerce de Paris avait ordonné à EDF de suspendre une partie des engagements d'achat pris par ces fournisseurs, estimant que les concurrents du groupe public pouvaient activer une clause de force majeure dans le contexte du coronavirus. Ces fournisseurs estiment qu'avec la crise sanitaire liée au COVID-19 et les mesures de confinement entrées en vigueur le 17 mars, les prix de l'électricité sont tombés bien en deçà des tarifs prévus dans les contrats Arenh. ""EDF conteste fermement l’existence d’un cas de force majeure dans le cadre des contrats Arenh et a fait appel de ces ordonnances auprès de la cour d’appel de Paris"", rappelle EDF dans le communiqué diffusé mardi. La filiale de Total, la société suisse Alpiq et Gazel Energie, ex-filiale de l'allemand Uniper désormais détenue par la holding EPH du milliardaire tchèque Daniel Kretinsky, demandaient la suspension d'une partie au moins de leurs contrats d'Arenh. Ils faisaient valoir qu'ils disposaient d'un surplus d'électricité qu'ils devaient écouler sur le marché à un prix bien inférieur à celui auquel ils l'avaient acheté. (Henri-Pierre André)"
2020-05-29,"Total: Au moins 12 milliards de dollars de manque à gagner dû à la crise, dit Pouyanné TOTAL: AU MOINS 12 MILLIARDS DE DOLLARS DE MANQUE À GAGNER DÛ À LA CRISE, DIT POUYANNÉ PARIS (Reuters) - Total estime qu'il devra compenser globalement avec son plan d'action un manque à gagner d'au moins 12 milliards de dollars (10,8 milliards d'euros) lié à la crise pétrolière, a déclaré vendredi son PDG, Patrick Pouyanné. Le groupe pétrolier a revu à la hausse son programme d'économies début mai après avoir enregistré un chute de ses résultats au premier trimestre 2020, marqué par l'effondrement de la demande et des prix du pétrole lié au coronavirus. ""C'est globalement 12 milliards de dollars, a minima, que nous estimons devoir combler (...) par notre plan d'action"", a dit Patrick Pouyanné lors de l'assemblée générale des actionnaires de Total, qui se tient à huis clos. (Benjamin Mallet, édité par Jean-Stéphane Brosse)"
2020-05-29,"Total prévoit un manque à gagner de $12 mds dû à la crise pétrolière (Actualisé avec citations, décisions de l'AG) PARIS, 29 mai (Reuters) - Total TOTF.PA estime qu'il devra compenser globalement avec son plan d'actions un manque à gagner d'au moins 12 milliards de dollars (10,8 milliards d'euros) dû à la crise pétrolière, a déclaré vendredi son PDG, Patrick Pouyanné. Le groupe pétrolier a revu à la hausse son programme d'économies début mai après avoir enregistré un chute de ses résultats au premier trimestre 2020, marqué par l'effondrement de la demande et des prix lié au coronavirus. ""C'est globalement 12 milliards de dollars, a minima, que nous estimons devoir combler (...) par notre plan d'actions"", a dit Patrick Pouyanné lors de l'assemblée générale des actionnaires de Total, qui se tenait à huis clos. Affecté par l'effondrement de la demande lié à la propagation du nouveau coronavirus, qui est venu s'ajouter à une crise d'offre, le prix du pétrole à fortement chuté au mois de mars et s'établit aujourd'hui autour de 30 à 35 dollars par baril, très en deçà des 60 dollars que Total avait pris comme hypothèse dans ses perspectives 2020. ""A quel rythme la demande d'énergie va-t-elle repartir ? L'aspiration aux transports va revenir mais (...) pour le reste de l'économie, cela va prendre plus de temps"", a souligné Patrick Pouyanné. ""On sait bien que le deuxième trimestre va être très mauvais, c'est même le pic de la crise pour nous tous. Donc je vous le garantis, les résultats ne seront pas bons au deuxième trimestre. Par contre, j'espère que le troisième trimestre va voir (une) sortie de la crise, et donc pour moi le rendez-vous pour donner plus de perspectives est plutôt septembre-octobre qu'immédiatement."" Le PDG de Total a dans le même temps réaffirmé que le groupe avait la capacité de maintenir son dividende à un niveau stable cette année, après avoir suspendu sa politique de croissance de 5 à 6% par an annoncée en septembre, ainsi que ses rachats d'actions. ""PAS DE MESSAGE NÉGATIF"" SUR LE DIVIDENDE ""Total sait à la fois financer ses programmes d'investissements (...) et verser son dividende, en le maintenant, au-dessus de 35-40 dollars du baril. Si on était dans un nouveau monde où tout d'un coup le pétrole s'établissait durablement à 25 dollars, il faudrait qu'on en reparle tous ensemble, mais enfin on n'en est pas là, donc il n'y a pas de message négatif"", a-t-il dit. Total estime que sa production devrait s'établir à environ 2,95 millions de barils équivalent pétrole par jour en 2020, soit une réduction d'au moins 5% par rapport à ses prévisions de début d'année, en raison notamment des quotas décidés par ""l'Opep+"". Dans l'aval, le groupe a souligné que les ventes étaient depuis la mi-mars en moyenne 50% inférieures à la normale, avec des incertitudes sur les perspectives de reprise. Total anticipe ainsi pour 2020 un niveau d'utilisation de son outil de raffinage mondial d'environ 70%, contre 84% en 2019, tandis que les ventes de son pôle ""marketing et services"" devraient progressivement retrouver un niveau proche de la normale. L'assemblée générale des actionnaires de Total a par ailleurs rejeté vendredi à 83,20% une résolution, déposée par un ensemble d'investisseurs détenant environ 1,37% du capital du groupe, l'appelant à modifier ses statuts pour s'engager davantage dans la lutte contre le changement climatique. Le conseil d'administration de Total n'avait pas donné son agrément à cette résolution, en faisant notamment valoir que le groupe venait de se fixer de nouvelles ambitions en la matière. (Benjamin Mallet, édité par Jean-Stéphane Brosse)"
2020-05-29,"Total-L'AG rejette une résolution pour modifier les statuts pour le climat 29 mai (Reuters) - Total TOTF.PA : * LES ACTIONNAIRES REJETTENT EN ASSEMBLÉE GÉNÉRALE UNE RÉSOLUTION VISANT À MODIFIER LES STATUTS POUR UN ENGAGEMENT ACCRU EN MATIÈRE DE LUTTE CONTRE LE CHANGEMENT CLIMATIQUE Pour plus de détails, cliquez sur TOTF.PA (Benjamin Mallet)"
2020-07-17,"Total annonce la signature du financement du projet Mozambique LNG PARIS, 17 juillet (Reuters) - Total TOTF.PA a annoncé vendredi la signature de l’accord de financement externe du projet Mozambique LNG, qui représente un montant de 14,9 milliards de dollars (13 milliards d'euros). ""Ce projet — premier développement à terre d’une usine de gaz naturel liquéfié (GNL) du pays — comprend le développement des champs de Golfinho et d’Atum, situés dans la concession Offshore Area 1, et la construction de deux trains de liquéfaction d’une capacité totale de 13,1 millions de tonnes par an"", précise le groupe dans un communiqué. ""Le projet, qui représente un investissement total post-FID de 20 milliards de dollars, sera financé à hauteur de 14,9 milliards par des prêts directs et des prêts garantis octroyés par 8 agences de crédit à l’exportation, par 19 banques commerciales et par la Banque africaine de développement"", poursuit-t-il, ajoutant qu'il s’agit du plus grand financement de projet jamais réalisé en Afrique. (Nicolas Delame et Jean-Philippe Lefief)"
2020-07-07,"La CRE a rendu son rapport sur le coût du nucléaire en France PARIS, 7 juillet (Reuters) - Jean-François Carenco, président de la Commission de régulation de l'énergie (CRE), a annoncé mardi, lors d'une audition devant la Commission des affaires économiques de l'Assemblée nationale, que la CRE avait rendu au gouvernement son rapport sur le coût du nucléaire en France. (Rédaction de Paris)"
